run_id,seed,episode,episodes,mean_objective_return,objective_return_std,survival_rate,mean_final_energy,final_energy_std,mean_survivor_energy,mean_failure_energy
B,101,0,100,-0.960620523945894,32.55565997409939,0.45,-0.960620523945894,32.55565997409939,32.033232463719905,-27.955591150217913
B,101,250,100,4.706944257695531,29.313451025314055,0.39,4.706944257695531,29.313451025314055,39.58650334918369,-17.593101718829683
B,101,500,100,5.567021634154717,29.861051697653526,0.39,5.567021634154717,29.861051697653526,40.313285602140276,-16.647802869967204
B,101,750,100,5.567021634154717,29.861051697653526,0.39,5.567021634154717,29.861051697653526,40.313285602140276,-16.647802869967204
B,101,1000,100,5.567021634154717,29.861051697653526,0.39,5.567021634154717,29.861051697653526,40.313285602140276,-16.647802869967204
B,101,1250,100,5.567021634154717,29.861051697653526,0.39,5.567021634154717,29.861051697653526,40.313285602140276,-16.647802869967204
B,101,1500,100,-5.169461471904627,33.53772791703368,0.42,-5.169461471904627,33.53772791703368,31.113566307071988,-31.44337813943942
B,101,1750,100,-3.308973641355601,32.97444409677135,0.42,-3.308973641355601,32.97444409677135,32.56151184360359,-29.284152785636394
B,101,2000,100,13.331994492827034,31.570032119716416,0.53,13.331994492827034,31.570032119716416,41.41924274057385,-18.34085991420662
B,101,2250,100,13.331994492827034,31.570032119716416,0.53,13.331994492827034,31.570032119716416,41.41924274057385,-18.34085991420662
B,101,2500,100,3.4006344083859164,45.637510501980096,0.53,3.4006344083859164,45.637510501980096,39.755345974525106,-37.59510416619656
B,101,2750,100,13.331994492827034,31.570032119716416,0.53,13.331994492827034,31.570032119716416,41.41924274057385,-18.34085991420662
B,101,3000,100,8.181049472528391,30.272480276382336,0.44,8.181049472528391,30.272480276382336,40.65075099106353,-17.330858863463508
B,101,3250,100,8.181049472528391,30.272480276382336,0.44,8.181049472528391,30.272480276382336,40.65075099106353,-17.330858863463508
B,101,3500,100,8.181049472528391,30.272480276382336,0.44,8.181049472528391,30.272480276382336,40.65075099106353,-17.330858863463508
B,101,3750,100,8.181049472528391,30.272480276382336,0.44,8.181049472528391,30.272480276382336,40.65075099106353,-17.330858863463508
B,101,4000,100,13.331994492827034,31.570032119716416,0.53,13.331994492827034,31.570032119716416,41.41924274057385,-18.34085991420662
B,101,4250,100,8.181049472528391,30.272480276382336,0.44,8.181049472528391,30.272480276382336,40.65075099106353,-17.330858863463508
B,101,4500,100,8.181049472528391,30.272480276382336,0.44,8.181049472528391,30.272480276382336,40.65075099106353,-17.330858863463508
B,101,4750,100,13.331994492827034,31.570032119716416,0.53,13.331994492827034,31.570032119716416,41.41924274057385,-18.34085991420662
B,101,5000,100,13.331994492827034,31.570032119716416,0.53,13.331994492827034,31.570032119716416,41.41924274057385,-18.34085991420662
