run_id,seed,episode,objective_return,final_energy,survived,steps,mean_td_loss,mean_gradient_norm,max_gradient_norm,weight_norm,mean_abs_q,max_abs_q,mean_abs_td_error,target_distance,epsilon
H_BATCH_HIGH,22,1,-49.36787444449328,-49.36787444449328,0,6,,,,,,,,,0.99981
H_BATCH_HIGH,22,2,10.276137356036614,10.276137356036614,1,6,,,,,,,,,0.99962
H_BATCH_HIGH,22,3,-46.5098199062395,-46.5098199062395,0,6,,,,,,,,,0.99943
H_BATCH_HIGH,22,4,-7.684843010196272,-7.684843010196272,0,6,,,,,,,,,0.99924
H_BATCH_HIGH,22,5,-20.97097117070624,-20.97097117070624,0,6,,,,,,,,,0.99905
H_BATCH_HIGH,22,6,9.230504922971125,9.230504922971125,1,6,,,,,,,,,0.99886
H_BATCH_HIGH,22,7,-29.414602101803844,-29.414602101803844,0,6,,,,,,,,,0.99867
H_BATCH_HIGH,22,8,-0.44911936192709945,-0.44911936192709945,0,6,,,,,,,,,0.99848
H_BATCH_HIGH,22,9,2.539480221701142,2.539480221701142,1,6,,,,,,,,,0.99829
H_BATCH_HIGH,22,10,-4.2788514732059175,-4.2788514732059175,0,6,,,,,,,,,0.9981
H_BATCH_HIGH,22,11,-6.760687931493457,-6.760687931493457,0,6,,,,,,,,,0.99791
H_BATCH_HIGH,22,12,0.47622298228206716,0.47622298228206716,1,6,,,,,,,,,0.99772
H_BATCH_HIGH,22,13,-2.8459418215529038,-2.8459418215529038,0,6,,,,,,,,,0.99753
H_BATCH_HIGH,22,14,-5.531561640719154,-5.531561640719154,0,6,,,,,,,,,0.99734
H_BATCH_HIGH,22,15,5.0325727092635635,5.0325727092635635,1,6,,,,,,,,,0.99715
H_BATCH_HIGH,22,16,-48.062340560241566,-48.062340560241566,0,6,,,,,,,,,0.99696
H_BATCH_HIGH,22,17,-15.518535877984071,-15.518535877984071,0,6,,,,,,,,,0.99677
H_BATCH_HIGH,22,18,-29.53340292746159,-29.53340292746159,0,6,,,,,,,,,0.99658
H_BATCH_HIGH,22,19,-31.71998356489306,-31.71998356489306,0,6,,,,,,,,,0.99639
H_BATCH_HIGH,22,20,18.559659597702122,18.559659597702122,1,6,,,,,,,,,0.9962
H_BATCH_HIGH,22,21,43.60555033529829,43.60555033529829,1,6,,,,,,,,,0.99601
H_BATCH_HIGH,22,22,4.030317983089107,4.030317983089107,1,6,,,,,,,,,0.99582
H_BATCH_HIGH,22,23,2.540642862249131,2.540642862249131,1,6,,,,,,,,,0.99563
H_BATCH_HIGH,22,24,-7.05822524366536,-7.05822524366536,0,6,,,,,,,,,0.99544
H_BATCH_HIGH,22,25,-4.753726939879074,-4.753726939879074,0,6,,,,,,,,,0.99525
H_BATCH_HIGH,22,26,-1.6587764361184387,-1.6587764361184387,0,6,,,,,,,,,0.9950600000000001
H_BATCH_HIGH,22,27,-4.348395367582828,-4.348395367582828,0,6,,,,,,,,,0.99487
H_BATCH_HIGH,22,28,-64.61189501100269,-64.61189501100269,0,6,,,,,,,,,0.99468
H_BATCH_HIGH,22,29,-27.155311472582675,-27.155311472582675,0,6,,,,,,,,,0.99449
H_BATCH_HIGH,22,30,-24.35855538118014,-24.35855538118014,0,6,,,,,,,,,0.9943
H_BATCH_HIGH,22,31,-1.314057385212442,-1.314057385212442,0,6,,,,,,,,,0.99411
H_BATCH_HIGH,22,32,-21.30630461540533,-21.30630461540533,0,6,,,,,,,,,0.99392
H_BATCH_HIGH,22,33,-11.91185098061103,-11.91185098061103,0,6,,,,,,,,,0.99373
H_BATCH_HIGH,22,34,15.853357252448902,15.853357252448902,1,6,,,,,,,,,0.99354
H_BATCH_HIGH,22,35,16.40530843499764,16.40530843499764,1,6,,,,,,,,,0.99335
H_BATCH_HIGH,22,36,-14.30630833421764,-14.30630833421764,0,6,,,,,,,,,0.99316
H_BATCH_HIGH,22,37,2.962216753682598,2.962216753682598,1,6,,,,,,,,,0.99297
H_BATCH_HIGH,22,38,17.974083701474434,17.974083701474434,1,6,,,,,,,,,0.99278
H_BATCH_HIGH,22,39,7.63541766454984,7.63541766454984,1,6,,,,,,,,,0.99259
H_BATCH_HIGH,22,40,2.8284980451044746,2.8284980451044746,1,6,,,,,,,,,0.9924
H_BATCH_HIGH,22,41,-1.2128747824776602,-1.2128747824776602,0,6,,,,,,,,,0.99221
H_BATCH_HIGH,22,42,-26.514186606485072,-26.514186606485072,0,6,,,,,,,,,0.99202
H_BATCH_HIGH,22,43,-16.398176202988314,-16.398176202988314,0,6,,,,,,,,,0.99183
H_BATCH_HIGH,22,44,-9.266471706366172,-9.266471706366172,0,6,,,,,,,,,0.99164
H_BATCH_HIGH,22,45,-48.64738346702032,-48.64738346702032,0,6,,,,,,,,,0.99145
H_BATCH_HIGH,22,46,20.976299965547515,20.976299965547515,1,6,,,,,,,,,0.99126
H_BATCH_HIGH,22,47,-8.830858678461379,-8.830858678461379,0,6,,,,,,,,,0.99107
H_BATCH_HIGH,22,48,-20.927085182107728,-20.927085182107728,0,6,,,,,,,,,0.99088
H_BATCH_HIGH,22,49,7.229443485602257,7.229443485602257,1,6,,,,,,,,,0.99069
H_BATCH_HIGH,22,50,-78.56310098780203,-78.56310098780203,0,6,,,,,,,,,0.9905
H_BATCH_HIGH,22,51,-56.950158132498416,-56.950158132498416,0,6,,,,,,,,,0.99031
H_BATCH_HIGH,22,52,0.48872554149238034,0.48872554149238034,1,6,,,,,,,,,0.99012
H_BATCH_HIGH,22,53,-28.702275569252635,-28.702275569252635,0,6,,,,,,,,,0.98993
H_BATCH_HIGH,22,54,-4.202337633637266,-4.202337633637266,0,6,,,,,,,,,0.98974
H_BATCH_HIGH,22,55,-23.124028305331564,-23.124028305331564,0,6,,,,,,,,,0.98955
H_BATCH_HIGH,22,56,11.376016691754064,11.376016691754064,1,6,,,,,,,,,0.98936
H_BATCH_HIGH,22,57,-9.418567354316973,-9.418567354316973,0,6,,,,,,,,,0.98917
H_BATCH_HIGH,22,58,-18.613150405550623,-18.613150405550623,0,6,,,,,,,,,0.98898
H_BATCH_HIGH,22,59,-39.506182799384234,-39.506182799384234,0,6,,,,,,,,,0.98879
