run_id,seed,episode,episodes,mean_objective_return,objective_return_std,survival_rate,mean_final_energy,final_energy_std,mean_survivor_energy,mean_failure_energy
H_TARGET_LOW,11,0,100,-7.235114083266681,10.074511393445558,0.35,-7.235114083266681,10.074511393445558,2.272324106440273,-12.354503877724273
H_TARGET_LOW,11,250,100,6.6224513075912474,32.69328470813187,0.42,6.6224513075912474,32.69328470813187,42.99204199824392,-19.71414884770896
H_TARGET_LOW,11,500,100,3.6275045166836963,33.787552383197486,0.49,3.6275045166836963,33.787552383197486,35.86105167890939,-27.341981972513533
H_TARGET_LOW,11,750,100,3.339545274163706,33.3593521445184,0.5,3.339545274163706,33.3593521445184,34.55615339877011,-27.877062850442694
H_TARGET_LOW,11,1000,100,11.61596925204712,30.77088823072066,0.51,11.61596925204712,30.77088823072066,40.45537397488709,-18.40055403090877
H_TARGET_LOW,11,1250,100,3.152473328327399,30.48301483016711,0.37,3.152473328327399,30.48301483016711,40.60768135742588,-18.845029799873302
H_TARGET_LOW,11,1500,100,3.619928235947952,33.810837788310266,0.49,3.619928235947952,33.810837788310266,35.86105167890939,-27.356837424936558
H_TARGET_LOW,11,1750,100,11.61596925204712,30.77088823072066,0.51,11.61596925204712,30.77088823072066,40.45537397488709,-18.40055403090877
H_TARGET_LOW,11,2000,100,11.61596925204712,30.77088823072066,0.51,11.61596925204712,30.77088823072066,40.45537397488709,-18.40055403090877
H_TARGET_LOW,11,2250,100,11.61596925204712,30.77088823072066,0.51,11.61596925204712,30.77088823072066,40.45537397488709,-18.40055403090877
H_TARGET_LOW,11,2500,100,11.519805645189267,31.594047938522582,0.51,11.519805645189267,31.594047938522582,40.53003638971834,-18.674516150136913
H_TARGET_LOW,11,2750,100,11.542543611284781,31.579334825760668,0.51,11.542543611284781,31.579334825760668,40.53003638971834,-18.628112137697087
H_TARGET_LOW,11,3000,100,11.542543611284781,31.579334825760668,0.51,11.542543611284781,31.579334825760668,40.53003638971834,-18.628112137697087
H_TARGET_LOW,11,3250,100,8.014124252994165,36.64766822131454,0.71,8.014124252994165,36.64766822131454,29.56975827085887,-44.76001420453666
H_TARGET_LOW,11,3500,100,11.542543611284781,31.579334825760668,0.51,11.542543611284781,31.579334825760668,40.53003638971834,-18.628112137697087
H_TARGET_LOW,11,3750,100,11.61596925204712,30.77088823072066,0.51,11.61596925204712,30.77088823072066,40.45537397488709,-18.40055403090877
H_TARGET_LOW,11,4000,100,11.542543611284781,31.579334825760668,0.51,11.542543611284781,31.579334825760668,40.53003638971834,-18.628112137697087
H_TARGET_LOW,11,4250,100,11.542543611284781,31.579334825760668,0.51,11.542543611284781,31.579334825760668,40.53003638971834,-18.628112137697087
H_TARGET_LOW,11,4500,100,11.542543611284781,31.579334825760668,0.51,11.542543611284781,31.579334825760668,40.53003638971834,-18.628112137697087
H_TARGET_LOW,11,4750,100,6.6224513075912474,32.69328470813187,0.42,6.6224513075912474,32.69328470813187,42.99204199824392,-19.71414884770896
H_TARGET_LOW,11,5000,100,11.5054426351237,31.10319658684355,0.51,11.5054426351237,31.10319658684355,40.66711725033458,-18.846504413361092
